ncbi_gene_id,gene_symbol,disease_id,relationship
55904,KMT2E,D:10709,associated_with
92255,LMBRD2,D:10709,associated_with
8567,MADD,D:10709,associated_with
4123,MAN2C1,D:10709,associated_with
23162,MAPK8IP3,D:10709,associated_with
9969,MED13,D:10709,associated_with
9442,MED27,D:10709,associated_with
80155,NAA15,D:10709,associated_with
4858,NOVA2,D:10709,associated_with
4897,NRCAM,D:10709,associated_with
22854,NTNG1,D:10709,associated_with
84628,NTNG2,D:10709,associated_with
55593,OTUD5,D:10709,associated_with
64398,PALS1,D:10709,associated_with
56098,PCDHGC4,D:10709,associated_with
283209,PGM2L1,D:10709,associated_with
5361,PLXNA1,D:10709,associated_with
5515,PPP2CA,D:10709,associated_with
10594,PRPF8,D:10709,associated_with
5718,PSMD12,D:10709,associated_with
25930,PTPN23,D:10709,associated_with
54517,PUS7,D:10709,associated_with
5881,RAC3,D:10709,associated_with
5898,RALA,D:10709,associated_with
51132,RLIM,D:10709,associated_with
6045,RNF2,D:10709,associated_with
6095,RORA,D:10709,associated_with
57466,SCAF4,D:10709,associated_with
26040,SETBP1,D:10709,associated_with
9739,SETD1A,D:10709,associated_with
6477,SIAH1,D:10709,associated_with
6711,SPTBN1,D:10709,associated_with
10847,SRCAP,D:10709,associated_with
374969,SVBP,D:10709,associated_with
10492,SYNCRIP,D:10709,associated_with
6874,TAF4,D:10709,associated_with
26115,TANC2,D:10709,associated_with
10716,TBR1,D:10709,associated_with
6942,TCF20,D:10709,associated_with
6934,TCF7L2,D:10709,associated_with
7074,TIAM1,D:10709,associated_with
84065,TMEM222,D:10709,associated_with
23112,TNRC6B,D:10709,associated_with
51399,TRAPPC4,D:10709,associated_with
9320,TRIP12,D:10709,associated_with
55621,TRMT1,D:10709,associated_with
55148,UBR7,D:10709,associated_with
7453,WARS1,D:10709,associated_with
8936,WASF1,D:10709,associated_with
23001,WDFY3,D:10709,associated_with
57178,ZMIZ1,D:10709,associated_with
7750,ZMYM2,D:10709,associated_with
10771,ZMYND11,D:10709,associated_with
7701,ZNF142,D:10709,associated_with
116115,ZNF526,D:10709,associated_with
374879,ZNF699,D:10709,associated_with
5631,PRPS1,D:1071,associated_with
5631,PRPS1,D:1071,associated_with
2261,FGFR3,D:10716,associated_with
6938,TCF12,D:10716,associated_with
7291,TWIST1,D:10716,associated_with
7545,ZIC1,D:10716,associated_with
284382,ACTL9,D:10743,associated_with
122481,AK7,D:10743,associated_with
8852,AKAP4,D:10743,associated_with
84071,ARMC2,D:10743,associated_with
117144,CATSPER1,D:10743,associated_with
144406,CFAP251,D:10743,associated_with
80217,CFAP43,D:10743,associated_with
55779,CFAP44,D:10743,associated_with
255101,CFAP65,D:10743,associated_with
79846,CFAP69,D:10743,associated_with
118491,CFAP70,D:10743,associated_with
25981,DNAH1,D:10743,associated_with
8632,DNAH17,D:10743,associated_with
92749,DRC1,D:10743,associated_with
401024,FSIP2,D:10743,associated_with
124404,SEPTIN12,D:10743,associated_with
116369,SLC26A8,D:10743,associated_with
200162,SPAG17,D:10743,associated_with
79925,SPEF2,D:10743,associated_with
199223,TTC21A,D:10743,associated_with
83894,TTC29,D:10743,associated_with
2260,FGFR1,D:10745,associated_with
158326,FREM1,D:10745,associated_with
80199,FUZ,D:10747,associated_with
367,AR,D:10754,associated_with
10046,MAMLD1,D:10754,associated_with
60529,ALX4,D:10766,associated_with
2077,ERF,D:10766,associated_with
7291,TWIST1,D:10766,associated_with
10020,GNE,D:10785,associated_with
10020,GNE,D:10785,associated_with
2811,GP1BA,D:10786,associated_with
867,CBL,D:10788,associated_with
3845,KRAS,D:10788,associated_with
8216,LZTR1,D:10788,associated_with
22808,MRAS,D:10788,associated_with
4893,NRAS,D:10788,associated_with
5781,PTPN11,D:10788,associated_with
5894,RAF1,D:10788,associated_with
5922,RASA2,D:10788,associated_with
6016,RIT1,D:10788,associated_with
6237,RRAS,D:10788,associated_with
22800,RRAS2,D:10788,associated_with
6654,SOS1,D:10788,associated_with
6655,SOS2,D:10788,associated_with
200734,SPRED2,D:10788,associated_with
673,BRAF,D:10789,associated_with
5604,MAP2K1,D:10789,associated_with
5781,PTPN11,D:10789,associated_with
440,ASNS,D:1079,associated_with
440,ASNS,D:1079,associated_with
8216,LZTR1,D:10790,associated_with
22808,MRAS,D:10791,associated_with
22800,RRAS2,D:10792,associated_with
5594,MAPK1,D:10793,associated_with
200734,SPRED2,D:10794,associated_with
8216,LZTR1,D:10795,associated_with
3845,KRAS,D:10796,associated_with
6654,SOS1,D:10797,associated_with
5894,RAF1,D:10798,associated_with
4893,NRAS,D:10799,associated_with
175,AGA,D:1080,associated_with
175,AGA,D:1080,associated_with
673,BRAF,D:10800,associated_with
6016,RIT1,D:10801,associated_with
6655,SOS2,D:10802,associated_with
673,BRAF,D:10804,associated_with
5781,PTPN11,D:10804,associated_with
5894,RAF1,D:10804,associated_with
5500,PPP1CB,D:10805,associated_with
8036,SHOC2,D:10805,associated_with
5500,PPP1CB,D:10806,associated_with
867,CBL,D:10807,associated_with
867,CBL,D:10807,associated_with
8036,SHOC2,D:10808,associated_with
55636,CHD7,D:10810,associated_with
1848,DUSP6,D:10810,associated_with
8822,FGF17,D:10810,associated_with
2253,FGF8,D:10810,associated_with
2260,FGFR1,D:10810,associated_with
2796,GNRH1,D:10810,associated_with
2798,GNRHR,D:10810,associated_with
9394,HS6ST1,D:10810,associated_with
3814,KISS1,D:10810,associated_with
84634,KISS1R,D:10810,associated_with
4808,NHLH2,D:10810,associated_with
26012,NSMF,D:10810,associated_with
60675,PROK2,D:10810,associated_with
128674,PROKR2,D:10810,associated_with
81848,SPRY4,D:10810,associated_with
6866,TAC3,D:10810,associated_with
6870,TACR3,D:10810,associated_with
55717,WDR11,D:10810,associated_with
4693,NDP,D:10811,associated_with
4693,NDP,D:10811,associated_with
9378,NRXN1,D:10814,associated_with
9049,AIP,D:10816,associated_with
4221,MEN1,D:10816,associated_with
5354,PLP1,D:10817,associated_with
23476,BRD4,D:10818,associated_with
256646,NUTM1,D:10818,associated_with
90167,FRMD7,D:10819,associated_with
2259,FGF14,D:10822,associated_with
4935,GPR143,D:10824,associated_with
6091,ROBO1,D:10826,associated_with
55904,KMT2E,D:10829,associated_with
155,ADRB3,D:10831,associated_with
181,AGRP,D:10831,associated_with
9607,CARTPT,D:10831,associated_with
5167,ENPP1,D:10831,associated_with
51738,GHRL,D:10831,associated_with
8431,NR0B2,D:10831,associated_with
5443,POMC,D:10831,associated_with
5468,PPARG,D:10831,associated_with
9672,SDC3,D:10831,associated_with
7352,UCP3,D:10831,associated_with
84984,CEP19,D:10833,associated_with
4160,MC4R,D:10835,associated_with
6492,SIM1,D:10836,associated_with
5443,POMC,D:10837,associated_with
5443,POMC,D:10837,associated_with
4915,NTRK2,D:10838,associated_with
57560,IFT80,D:1084,associated_with
3356,HTR2A,D:10842,associated_with
6532,SLC6A4,D:10842,associated_with
79659,DYNC2H1,D:1085,associated_with
79659,DYNC2H1,D:1085,associated_with
79659,DYNC2H1,D:1085,associated_with
55112,DYNC2I1,D:1085,associated_with
89891,DYNC2I2,D:1085,associated_with
57560,IFT80,D:1085,associated_with
57539,WDR35,D:1085,associated_with
3921,RPSA,D:1086,associated_with
5732,PTGER2,D:1087,associated_with
30009,TBX21,D:1087,associated_with
240,ALOX5,D:1089,associated_with
6356,CCL11,D:1089,associated_with
3135,HLA-G,D:1089,associated_with
3176,HNMT,D:1089,associated_with
3596,IL13,D:1089,associated_with
4589,MUC7,D:1089,associated_with
117156,SCGB3A2,D:1089,associated_with
7124,TNF,D:1089,associated_with
324,APC,D:10911,associated_with
203859,ANO5,D:1094,associated_with
7274,TTPA,D:1099,associated_with
7274,TTPA,D:1099,associated_with
5611,DNAJC3,D:1101,associated_with
5611,DNAJC3,D:1101,associated_with
54840,APTX,D:1103,associated_with
54840,APTX,D:1103,associated_with
5457,POU4F1,D:1104,associated_with
930,CD19,D:11048,associated_with
975,CD81,D:11048,associated_with
1380,CR2,D:11048,associated_with
29851,ICOS,D:11048,associated_with
359948,IRF2BP2,D:11048,associated_with
931,MS4A1,D:11048,associated_with
4790,NFKB1,D:11048,associated_with
4791,NFKB2,D:11048,associated_with
23495,TNFRSF13B,D:11048,associated_with
115650,TNFRSF13C,D:11048,associated_with
8742,TNFSF12,D:11048,associated_with
28982,FLVCR1,D:1105,associated_with
28982,FLVCR1,D:1105,associated_with
81790,RNF170,D:1106,associated_with
23533,PIK3R5,D:1108,associated_with
11284,PNKP,D:1109,associated_with
11284,PNKP,D:1109,associated_with
219285,SAMD9L,D:1110,associated_with
219285,SAMD9L,D:1110,associated_with
472,ATM,D:1113,associated_with
472,ATM,D:1113,associated_with
472,ATM,D:1114,associated_with
4361,MRE11,D:1116,associated_with
4361,MRE11,D:1116,associated_with
5111,PCNA,D:1117,associated_with
5111,PCNA,D:1117,associated_with
55719,SLF2,D:1119,associated_with
23137,SMC5,D:1120,associated_with
2317,FLNB,D:1121,associated_with
2317,FLNB,D:1121,associated_with
1836,SLC26A2,D:1122,associated_with
1836,SLC26A2,D:1122,associated_with
2317,FLNB,D:1123,associated_with
2317,FLNB,D:1123,associated_with
3198,HOXA1,D:1124,associated_with
3198,HOXA1,D:1124,associated_with
2304,FOXE1,D:1128,associated_with
7080,NKX2-1,D:1128,associated_with
1482,NKX2-5,D:1128,associated_with
7849,PAX8,D:1128,associated_with
5172,SLC26A4,D:1128,associated_with
7253,TSHR,D:1128,associated_with
3458,IFNG,D:11309,associated_with
3659,IRF1,D:11309,associated_with
51256,TBC1D7,D:11335,associated_with
3039,HBA1,D:1134,associated_with
3040,HBA2,D:1134,associated_with
7018,TF,D:1135,associated_with
7018,TF,D:1135,associated_with
463,ZFHX3,D:1139,associated_with
1528,CYB5A,D:114,associated_with
1586,CYP17A1,D:114,associated_with
6331,SCN5A,D:1141,associated_with
2702,GJA5,D:1142,associated_with
10060,ABCC9,D:1143,associated_with
6324,SCN1B,D:1144,associated_with
6327,SCN2B,D:1145,associated_with
9631,NUP155,D:1146,associated_with
4635,MYL4,D:1147,associated_with
3784,KCNQ1,D:1149,associated_with
9992,KCNE2,D:1150,associated_with
4878,NPPA,D:1152,associated_with
3741,KCNA5,D:1153,associated_with
3759,KCNJ2,D:1154,associated_with
2626,GATA4,D:1157,associated_with
8091,HMGA2,D:11577,associated_with
5324,PLAG1,D:11577,associated_with
4624,MYH6,D:1158,associated_with
57057,TBX20,D:1159,associated_with
70,ACTC1,D:1160,associated_with
7092,TLL1,D:1161,associated_with
10370,CITED2,D:1162,associated_with
2627,GATA6,D:1163,associated_with
1482,NKX2-5,D:1164,associated_with
1482,NKX2-5,D:1164,associated_with
7092,TLL1,D:1166,associated_with
348,APOE,D:11661,associated_with
70,ACTC1,D:1167,associated_with
10370,CITED2,D:1167,associated_with
2626,GATA4,D:1167,associated_with
2627,GATA6,D:1167,associated_with
4624,MYH6,D:1167,associated_with
1482,NKX2-5,D:1167,associated_with
57057,TBX20,D:1167,associated_with
7092,TLL1,D:1167,associated_with
10370,CITED2,D:1168,associated_with
2702,GJA5,D:1169,associated_with
4878,NPPA,D:1170,associated_with
3621,ING1,D:11707,associated_with
5587,PRKD1,D:11707,associated_with
5728,PTEN,D:11707,associated_with
8795,TNFRSF10B,D:11707,associated_with
55806,HR,D:1172,associated_with
55806,HR,D:1172,associated_with
2332,FMR1,D:11723,associated_with
2626,GATA4,D:1176,associated_with
2627,GATA6,D:1177,associated_with
78987,CRELD1,D:1178,associated_with
1536,CYBB,D:11812,associated_with
8517,IKBKG,D:11813,associated_with
4281,MID1,D:11814,associated_with
4281,MID1,D:11814,associated_with
51339,DACT1,D:11828,associated_with
538,ATP7A,D:11829,associated_with
538,ATP7A,D:11829,associated_with
4035,LRP1,D:1183,associated_with
94137,RP1L1,D:11830,associated_with
94137,RP1L1,D:11830,associated_with
8943,AP3D1,D:11833,associated_with
3166,HMX1,D:11838,associated_with
3166,HMX1,D:11838,associated_with
1815,DRD4,D:1184,associated_with
1816,DRD5,D:1184,associated_with
283652,SLC24A5,D:11846,associated_with
83938,LRMDA,D:11847,associated_with
83938,LRMDA,D:11847,associated_with
11152,WDR45,D:11847,associated_with
1638,DCT,D:11848,associated_with
1638,DCT,D:11848,associated_with
1000,CDH2,D:1185,associated_with
2697,GJA1,D:11850,associated_with
2697,GJA1,D:11850,associated_with
2697,GJA1,D:11851,associated_with
3845,KRAS,D:11852,associated_with
3845,KRAS,D:11852,associated_with
6650,CAPN15,D:11853,associated_with
6650,CAPN15,D:11853,associated_with
57007,ACKR3,D:11856,associated_with
8772,FADD,D:11858,associated_with
2248,FGF3,D:11858,associated_with
121278,TPH2,D:1186,associated_with
8106,PABPN1,D:11860,associated_with
8106,PABPN1,D:11860,associated_with
3181,HNRNPA2B1,D:11861,associated_with
101060691,NUTM2B-AS1,D:11862,associated_with
10755,GIPC1,D:11863,associated_with
29967,LRP12,D:11863,associated_with
100996717,NOTCH2NLC,D:11863,associated_with
353116,RILPL1,D:11863,associated_with
29967,LRP12,D:11864,associated_with
10755,GIPC1,D:11865,associated_with
100996717,NOTCH2NLC,D:11866,associated_with
353116,RILPL1,D:11867,associated_with
5286,PIK3C2A,D:11869,associated_with
5286,PIK3C2A,D:11869,associated_with
1130,LYST,D:1187,associated_with
80326,WNT10A,D:11872,associated_with
249,ALPL,D:11874,associated_with
11128,POLR3A,D:11876,associated_with
80326,WNT10A,D:11879,associated_with
8260,NAA10,D:11883,associated_with
8260,NAA10,D:11883,associated_with
6011,GRK1,D:11884,associated_with
6295,SAG,D:11884,associated_with
6295,SAG,D:11885,associated_with
6011,GRK1,D:11886,associated_with
9968,MED12,D:11887,associated_with
23522,KAT6B,D:11888,associated_with
23522,KAT6B,D:11888,associated_with
9968,MED12,D:11889,associated_with
9968,MED12,D:11889,associated_with
7276,TTR,D:1189,associated_with
57167,SALL4,D:11890,associated_with
57167,SALL4,D:11891,associated_with
920,CD4,D:11892,associated_with
1457,CSNK2A1,D:11893,associated_with
79722,ANKRD55,D:11895,associated_with
919,CD247,D:11895,associated_with
3559,IL2RA,D:11895,associated_with
3560,IL2RB,D:11895,associated_with
5771,PTPN2,D:11895,associated_with
26191,PTPN22,D:11895,associated_with
6775,STAT4,D:11895,associated_with
3418,IDH2,D:11897,associated_with
7276,TTR,D:1190,associated_with
3418,IDH2,D:11900,associated_with
25913,POT1,D:11900,associated_with
8313,AXIN2,D:11901,associated_with
1896,EDA,D:11901,associated_with
128178,EDARADD,D:11901,associated_with
2260,FGFR1,D:11901,associated_with
3664,IRF6,D:11901,associated_with
4040,LRP6,D:11901,associated_with
4487,MSX1,D:11901,associated_with
5083,PAX9,D:11901,associated_with
7341,SUMO1,D:11901,associated_with
7039,TGFA,D:11901,associated_with
80326,WNT10A,D:11901,associated_with
7480,WNT10B,D:11901,associated_with
8313,AXIN2,D:11902,associated_with
8313,AXIN2,D:11902,associated_with
10908,PNPLA6,D:11906,associated_with
10908,PNPLA6,D:11906,associated_with
162514,TRPV3,D:11908,associated_with
64065,PERP,D:11909,associated_with
100,ADA,D:11910,associated_with
55636,CHD7,D:11910,associated_with
64421,DCLRE1C,D:11910,associated_with
64421,DCLRE1C,D:11910,associated_with
3561,IL2RG,D:11910,associated_with
3575,IL7R,D:11910,associated_with
3981,LIG4,D:11910,associated_with
5896,RAG1,D:11910,associated_with
5896,RAG1,D:11910,associated_with
5897,RAG2,D:11910,associated_with
5897,RAG2,D:11910,associated_with
6023,RMRP,D:11910,associated_with
10082,GPC6,D:11912,associated_with
10082,GPC6,D:11912,associated_with
2535,FZD2,D:11913,associated_with
2535,FZD2,D:11913,associated_with
1441,CSF3R,D:1192,associated_with
375056,MIA3,D:11924,associated_with
5281,PIGF,D:11926,associated_with
22917,ZP1,D:11929,associated_with
64094,SMOC2,D:1193,associated_with
283677,REC114,D:11930,associated_with
431705,ASTL,D:11931,associated_with
286151,FBXO43,D:11932,associated_with
678,ZFP36L2,D:11933,associated_with
347688,TUBB8,D:11934,associated_with
7784,ZP3,D:11935,associated_with
197135,PATL2,D:11936,associated_with
494551,WEE2,D:11937,associated_with
7783,ZP2,D:11938,associated_with
24145,PANX1,D:11939,associated_with
3172,HNF4A,D:1194,associated_with
54766,BTG4,D:11940,associated_with
9319,TRIP13,D:11941,associated_with
991,CDC20,D:11942,associated_with
402569,KPNA7,D:11943,associated_with
55655,NLRP2,D:11944,associated_with
126206,NLRP5,D:11945,associated_with
4342,MOS,D:11946,associated_with
1111,CHEK1,D:11947,associated_with
4617,MYF5,D:11956,associated_with
9968,MED12,D:11961,associated_with
9968,MED12,D:11961,associated_with
3636,INPPL1,D:11962,associated_with
3636,INPPL1,D:11962,associated_with
10059,DNM1L,D:11964,associated_with
4976,OPA1,D:11964,associated_with
4976,OPA1,D:11964,associated_with
84816,RTN4IP1,D:11965,associated_with
10730,YME1L1,D:11966,associated_with
10939,AFG3L2,D:11967,associated_with
54471,MIEF1,D:11968,associated_with
27349,MCAT,D:11969,associated_with
718,C3,D:1197,associated_with
4179,CD46,D:1197,associated_with
629,CFB,D:1197,associated_with
3075,CFH,D:1197,associated_with
3426,CFI,D:1197,associated_with
7056,THBD,D:1197,associated_with
51102,MECR,D:11970,associated_with
80207,OPA3,D:11972,associated_with
80207,OPA3,D:11972,associated_with
10059,DNM1L,D:11974,associated_with
84233,TMEM126A,D:11976,associated_with
84233,TMEM126A,D:11976,associated_with
50,ACO2,D:11978,associated_with
79823,CAMKMT,D:1198,associated_with
9581,PREPL,D:1198,associated_with
6519,SLC3A1,D:1198,associated_with
6742,SSBP1,D:11980,associated_with
4976,OPA1,D:11981,associated_with
2232,FDXR,D:11984,associated_with
4990,SIX6,D:11985,associated_with
5080,PAX6,D:11987,associated_with
9829,DNAJC6,D:1199,associated_with
5420,PODXL,D:1199,associated_with
8867,SYNJ1,D:1199,associated_with
5009,OTC,D:11996,associated_with
5009,OTC,D:11996,associated_with
7341,SUMO1,D:11998,associated_with
652,BMP4,D:11999,associated_with
1748,DLX4,D:12002,associated_with
4487,MSX1,D:12004,associated_with
3664,IRF6,D:12005,associated_with
8626,TP63,D:12006,associated_with
154810,AMOTL1,D:12008,associated_with
8233,ZRSR2,D:12010,associated_with
8481,OFD1,D:12011,associated_with
8481,OFD1,D:12011,associated_with
26123,TCTN3,D:12013,associated_with
26123,TCTN3,D:12013,associated_with
83479,DDX59,D:12016,associated_with
83479,DDX59,D:12016,associated_with
65250,CPLANE1,D:12017,associated_with
65250,CPLANE1,D:12017,associated_with
317662,FAM149B1,D:12017,associated_with
9851,KIAA0753,D:12017,associated_with
374654,KIF7,D:12017,associated_with
8481,OFD1,D:12017,associated_with
5147,PDE6D,D:12017,associated_with
26123,TCTN3,D:12017,associated_with
51259,TMEM216,D:12017,associated_with
